,pay_schedule_1,pay_schedule_2,pay_schedule_3,pay_schedule_4,home_owner,income,current_address_year,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,personal_accounts_month
12867,1,0,0,0,0,20.55,4,1,80.0,15.6896,7.033571429999999,9.50742952,5.8650899999999995,6.86509,11,0,64
12868,0,1,0,0,1,24.45,8,1,110.0,16.3154,8.06530252,9.7084306,8.91688,5.91688,4,0,29
12869,1,0,0,0,0,27.6,3,1,40.0,16.0909,6.18638655,8.867390910000001,5.183210000000001,6.18321,9,1,18
12870,0,0,1,0,0,18.35,1,1,70.0,16.1297,7.73832773,9.44974412,7.95408,7.95408,5,1,25
12871,0,1,0,0,0,21.6,1,1,70.0,16.1684,8.16596639,8.84539415,4.51113,4.51113,2,0,42
12872,0,1,0,0,0,29.0,4,1,60.0,15.7113,7.46087395,9.215186749999999,6.0636,8.0636,3,0,38
12873,1,0,0,0,0,37.0,3,0,55.0,15.3684,5.88191597,9.1138445,7.86137,4.86137,9,1,49
12874,0,1,0,0,1,87.17,3,1,320.0,16.0951,6.21383193,9.02518405,6.30251,8.30251,8,1,54
12875,0,1,0,0,1,37.75,3,1,60.0,16.2438,7.4752437,9.3279763,5.54022,6.54022,6,1,51
12876,0,0,0,1,1,30.9,2,1,40.0,16.0532,7.131546220000001,9.608884,7.92276,4.92276,6,0,41
12877,1,0,0,0,0,67.6,1,1,60.0,15.7719,6.74116807,8.609826720000001,5.56119,6.56119,2,0,17
12878,0,0,1,0,0,26.5,3,1,110.0,15.4783,7.430310919999999,9.97890106,7.20643,7.20643,7,0,41
12879,0,1,0,0,1,36.05,5,1,170.0,16.3163,7.20636975,9.35064644,6.68899,6.68899,3,1,42
12880,1,0,0,0,0,32.5,2,1,90.0,15.6964,6.0919916,8.31713503,5.0838399999999995,5.0838399999999995,9,1,26
12881,0,0,1,0,1,52.45,6,1,90.0,15.6704,6.65051261,8.5753726,4.77452,4.77452,6,1,25
12882,1,0,0,0,0,34.53,2,1,50.0,15.528,6.58727731,8.54170408,6.15931,6.15931,5,1,40
12883,1,0,0,0,1,36.5,1,1,40.0,16.4987,6.4899916,8.81206231,6.37155,5.371550000000001,5,0,18
12884,1,0,0,0,0,35.85,2,0,60.0,16.0774,7.2307562999999995,8.911496679999999,5.7296700000000005,4.7296700000000005,7,0,54
12885,1,0,0,0,1,35.2,3,1,110.0,16.1635,8.13015126,8.86817651,5.42806,6.42806,2,1,44
12886,1,0,0,0,1,27.85,2,1,110.0,15.2512,5.5354958,8.18201203,6.72942,4.729419999999999,11,0,62
12887,1,0,0,0,0,35.35,1,1,90.0,15.6039,5.85547899,7.924447839999999,3.64258,3.64258,3,1,26
12888,1,0,0,0,0,31.9,5,1,80.0,16.1347,6.80442857,8.082353209999999,7.212070000000001,4.21207,5,0,28
12889,0,1,0,0,0,31.95,2,1,80.0,15.7615,6.8838319299999995,9.27073981,8.08311,8.08311,4,1,15
12890,1,0,0,0,1,21.75,0,1,50.0,14.997,6.7447479,9.00105495,4.49924,5.4992399999999995,15,1,27
12891,1,0,0,0,0,16.8,5,1,110.0,15.8727,8.160773110000001,8.85616807,5.667910000000001,7.66791,7,0,50
12892,0,0,0,1,0,45.2,4,0,40.0,15.7796,5.6170252099999995,8.45180912,5.8655800000000005,3.86558,7,0,15
12893,1,0,0,0,0,31.8,9,1,60.0,16.094,6.6907563,8.81026665,7.71134,5.71134,4,0,30
12894,1,0,0,0,0,24.7,2,1,40.0,16.1387,8.53554622,8.98960765,6.15421,6.15421,4,1,97
12895,0,1,0,0,0,27.9,3,1,80.0,15.7987,8.45934454,9.14762525,5.37624,6.376239999999999,3,0,43
12896,1,0,0,0,1,75.93,2,1,70.0,16.0091,7.6607395,9.57386874,7.7727900000000005,4.7727900000000005,6,0,74
12897,0,1,0,0,0,21.9,4,1,50.0,15.5341,7.521789920000001,8.94572634,7.90461,7.90461,7,1,50
12898,0,1,0,0,0,35.95,10,1,110.0,15.4285,6.48729412,8.88916322,6.010299999999999,5.0103,6,0,54
12899,0,1,0,0,0,32.55,3,1,110.0,16.2382,6.52522689,8.81150117,6.4341099999999996,4.43411,4,0,73
12900,0,1,0,0,1,37.9,8,1,80.0,15.1536,6.21601681,8.6437197,7.68535,5.68535,4,0,41
12901,0,1,0,0,0,26.15,1,1,60.0,16.1135,7.2296134499999996,8.69837493,4.14065,5.14065,5,0,17
12902,1,0,0,0,1,37.85,4,1,80.0,15.3145,7.679226890000001,9.60675166,5.616440000000001,5.616440000000001,9,1,40
12903,0,1,0,0,1,25.4,2,1,70.0,15.0868,6.52984874,7.50864159,8.12679,5.12679,10,0,62
12904,1,0,0,0,0,31.6,7,1,80.0,15.7406,7.29222689,8.16023972,7.3626499999999995,5.36265,4,1,42
12905,1,0,0,0,0,36.25,0,1,40.0,15.2232,7.28971429,9.03472347,7.13838,6.13838,13,1,62
12906,1,0,0,0,1,66.0,10,1,170.0,16.5798,6.63061345,7.93454839,3.22057,2.22057,9,1,30
12907,1,0,0,0,0,30.2,2,1,70.0,15.7885,5.30952101,9.24874304,4.24997,7.24997,2,1,39
12908,1,0,0,0,0,17.55,0,1,60.0,15.7153,5.823109239999999,7.6663225,4.625310000000001,5.62531,5,1,29
12909,0,0,1,0,0,32.15,4,1,40.0,15.6991,8.110907560000001,8.721830670000001,6.5463000000000005,7.5463000000000005,5,0,54
12910,0,1,0,0,0,52.35,4,1,50.0,15.0532,6.93070588,7.86923146,6.328519999999999,5.32852,7,1,33
12911,1,0,0,0,0,50.1,6,1,60.0,16.2503,9.25356303,9.68531155,6.474259999999999,9.47426,7,0,28
12912,0,0,0,1,0,32.6,7,0,55.0,15.0638,7.45888235,9.51797899,5.88935,6.889349999999999,17,0,55
12913,1,0,0,0,0,28.13,3,1,50.0,15.7485,6.825327730000001,9.842543540000001,6.74516,7.74516,10,0,50
12914,0,1,0,0,1,39.1,2,1,105.0,15.8642,7.317201679999999,8.3276845,8.3034,8.3034,7,1,27
12915,0,1,0,0,0,39.95,3,1,40.0,15.5937,6.609588239999999,7.39663764,3.99805,6.99805,4,0,55
12916,1,0,0,0,1,32.35,11,0,50.0,16.1094,7.9068907600000005,9.75421979,7.98412,5.984120000000001,7,1,38
12917,0,1,0,0,0,17.2,7,1,40.0,15.8213,7.055134450000001,7.60975938,7.16789,5.167890000000001,7,1,13
12918,0,0,0,1,0,51.9,2,1,110.0,15.5447,5.842865550000001,8.44081074,3.32335,4.3233500000000005,4,0,86
12919,1,0,0,0,0,33.31,4,1,80.0,15.2512,5.904697479999999,7.901104329999999,7.0881300000000005,4.08813,5,1,16
12920,1,0,0,0,0,19.45,4,1,40.0,15.4956,7.22542857,8.1712381,8.21876,8.21876,8,1,14
12921,1,0,0,0,0,47.9,5,1,80.0,15.8557,5.81863025,8.27336595,3.4001599999999996,6.4001600000000005,2,1,31
12922,1,0,0,0,1,36.4,8,0,260.0,15.417,7.87830252,9.675098760000001,5.2503,8.250300000000001,14,0,38
12923,1,0,0,0,0,34.1,4,1,40.0,15.5597,4.33879832,8.99072993,6.161910000000001,7.161910000000001,7,0,28
12924,1,0,0,0,0,17.55,5,1,55.0,15.1012,7.31208403,8.71083229,7.6463,6.6463,7,1,38
12925,0,0,0,1,1,51.45,2,0,145.0,16.0501,9.41176471,8.49591489,5.7224900000000005,6.72249,5,0,17
12926,1,0,0,0,1,37.65,2,1,70.0,16.184,7.07710084,8.53126683,6.66049,5.66049,5,0,29
12927,0,0,1,0,1,22.85,4,0,100.0,15.8894,7.84633613,9.0127267,8.2415,6.2415,6,1,61
12928,1,0,0,0,1,26.25,3,1,120.0,15.4383,7.48190756,9.326966239999999,6.17887,5.17887,5,0,38
12929,1,0,0,0,0,25.65,6,1,90.0,15.9396,7.9259916,9.76589154,9.00271,9.00271,6,0,85
12930,1,0,0,0,1,32.4,1,0,60.0,16.1517,7.1861596599999995,8.25092027,6.2695,7.2695,4,0,42
12931,1,0,0,0,1,62.6,5,0,80.0,16.2868,7.18494958,8.036002869999999,6.84463,5.8446299999999995,4,0,38
12932,1,0,0,0,0,26.65,1,0,60.0,16.0058,7.61657983,8.912955649999999,6.21264,7.21264,2,1,37
12933,0,0,0,1,1,22.91,1,0,50.0,15.3426,7.392739499999999,8.83417131,8.400680000000001,6.4006799999999995,6,0,50
12934,0,1,0,0,1,30.25,1,1,40.0,16.0167,7.85362185,8.91183336,6.370900000000001,4.3709,5,0,61
12935,1,0,0,0,0,26.95,4,0,60.0,15.6211,7.37136134,7.789100380000001,4.07475,6.07475,2,0,74
12936,1,0,0,0,0,22.4,2,1,50.0,14.9454,5.518907560000001,9.46107919,5.374600000000001,8.3746,19,0,1
12937,0,1,0,0,1,32.6,1,0,40.0,15.7113,7.10023529,9.15884809,4.32624,6.326239999999999,6,0,37
12938,0,0,1,0,0,47.65,4,0,290.0,16.0909,6.602420169999999,9.13673909,7.1300300000000005,6.13003,6,1,38
12939,0,0,1,0,1,16.2,2,1,40.0,15.7485,7.35093277,7.373967500000001,6.86395,6.86395,3,1,30
12940,1,0,0,0,1,52.5,4,1,40.0,16.0265,6.84894118,8.74281738,5.29172,5.29172,4,0,54
12941,1,0,0,0,0,26.2,2,1,280.0,16.3198,6.5333025199999994,7.700776620000001,5.38094,6.380940000000001,5,0,42
12942,0,1,0,0,0,18.2,0,1,60.0,15.6424,7.7380336100000005,9.75332196,5.4712700000000005,7.47127,4,0,25
12943,1,0,0,0,0,36.55,3,1,70.0,15.8727,6.48109244,8.620263959999999,7.26145,8.26145,9,1,74
12944,0,0,1,0,0,31.85,0,1,70.0,15.7432,8.08964706,8.451696890000001,6.743040000000001,5.743040000000001,2,1,29
12945,0,0,1,0,1,20.85,9,1,80.0,16.2391,3.04405882,8.95751033,5.73053,7.73053,15,1,39
12946,1,0,0,0,1,18.15,7,1,110.0,16.0785,6.66668067,8.51925839,8.66373,7.663729999999999,7,1,26
12947,0,1,0,0,1,16.3,1,1,70.0,15.7537,6.7045378200000005,8.64203627,7.0751,6.0751,14,1,39
12948,1,0,0,0,0,21.0,2,1,40.0,15.4186,6.17342017,8.68782546,5.491899999999999,6.4919,3,0,30
12949,1,0,0,0,0,27.97,5,1,50.0,15.2985,7.56581513,9.03449901,8.34257,6.342569999999999,7,1,30
12950,1,0,0,0,0,16.5,10,1,90.0,16.2705,5.70798319,8.76526306,4.29979,4.29979,2,1,28
12951,0,0,1,0,1,16.2,5,0,70.0,16.4366,7.8514958,9.1470641,7.27553,9.27553,6,0,37
12952,0,1,0,0,1,18.6,2,1,70.0,16.0167,8.49748739,9.023276169999999,6.70188,7.70188,6,0,54
12953,1,0,0,0,1,48.07,2,1,70.0,15.825,3.15558824,9.07018765,4.15144,4.15144,15,0,41
12954,1,0,0,0,1,54.25,5,0,70.0,16.3615,6.97719328,9.058291429999999,7.14436,5.14436,2,0,61
12955,1,0,0,0,0,52.05,0,0,40.0,15.8088,5.658142860000001,8.61925391,6.62496,6.62496,3,1,50
12956,0,0,1,0,0,52.95,8,1,50.0,16.0691,5.74641176,8.53025678,5.75497,5.75497,9,1,25
12957,0,1,0,0,1,66.7,8,0,100.0,16.0329,5.75268908,7.60998384,4.50921,6.5092099999999995,14,1,38
12958,1,0,0,0,0,36.35,6,1,240.0,16.3752,6.99568908,8.67536811,7.116280000000001,5.11628,5,1,30
12959,0,0,1,0,0,66.35,2,1,60.0,15.5507,6.27794958,8.91228228,6.122990000000001,7.12299,14,0,42
12960,1,0,0,0,0,52.4,3,1,250.0,16.0638,4.39358824,8.4963638,4.79224,3.79224,5,1,55
12961,1,0,0,0,1,20.05,2,0,80.0,15.977,6.44435294,8.53126683,4.04959,4.04959,4,1,38
12962,0,0,0,1,0,65.65,3,1,80.0,16.1477,6.7407647100000005,9.03629467,5.87361,8.87361,5,1,42
12963,1,0,0,0,0,21.85,4,1,70.0,15.8037,5.9468235300000005,8.54170408,7.07001,8.07001,5,1,56
12964,1,0,0,0,1,60.9,4,0,60.0,16.3172,5.6837479,8.474254799999999,7.14163,7.14163,3,0,26
12965,1,0,0,0,0,45.95,10,1,110.0,16.094,8.0977479,8.95706141,7.77613,8.77613,3,0,54
12966,0,0,0,1,0,43.6,1,1,80.0,15.8521,6.82130252,9.22618513,6.14013,4.14013,3,1,38
12967,0,0,0,1,1,50.65,3,1,290.0,15.4318,6.28984874,8.76515083,3.8688000000000002,3.8688000000000002,4,1,75
12968,1,0,0,0,1,52.3,2,1,85.0,16.4269,7.32848739,7.58753816,4.354430000000001,6.35443,5,1,37
12969,1,0,0,0,0,31.35,2,1,60.0,15.786,7.47223529,7.89167714,6.188320000000001,5.188319999999999,3,1,1
12970,0,0,1,0,0,26.75,2,1,60.0,16.0501,8.24482353,9.585652719999999,7.67249,7.67249,5,1,87
12971,1,0,0,0,1,31.75,1,0,120.0,15.0596,5.748932770000001,8.19301041,5.2875700000000005,6.2875700000000005,7,0,38
12972,0,1,0,0,0,36.85,3,1,120.0,15.0617,6.02546218,7.97034925,3.7644100000000003,6.76441,8,0,37
12973,1,0,0,0,0,37.7,2,1,120.0,15.8618,8.31842857,8.92406626,6.68188,7.68188,5,1,74
12974,0,1,0,0,0,21.8,0,1,55.0,15.2213,7.235957979999999,9.09050099,8.44938,8.44938,3,1,27
12975,0,1,0,0,1,33.55,3,1,60.0,15.0276,6.47945378,8.52015622,5.3586599999999995,4.3586599999999995,21,0,40
12976,1,0,0,0,1,31.5,1,1,65.0,16.4807,7.165605040000001,9.058964809999999,7.60142,7.60142,6,1,38
12977,0,1,0,0,0,22.1,3,1,60.0,16.1216,7.670915969999999,9.09240887,9.21561,6.21561,6,1,50
12978,1,0,0,0,1,36.0,3,1,110.0,16.3136,7.5690252099999995,7.89055486,6.93556,7.935560000000001,6,0,74
12979,1,0,0,0,0,40.55,3,0,120.0,16.1664,7.35947059,9.31709014,7.02887,7.02887,6,0,38
12980,0,1,0,0,1,33.5,1,1,110.0,14.9635,6.900487389999999,8.45180912,5.76002,6.76002,14,0,32
12981,1,0,0,0,1,30.19,1,0,70.0,16.2213,6.7491176500000005,8.56482313,7.920850000000001,7.920850000000001,3,1,38
12982,0,0,1,0,1,15.55,2,1,40.0,15.4512,7.19690756,9.73087628,8.22843,7.22843,3,1,31
12983,1,0,0,0,0,47.57,4,1,60.0,15.0826,7.7901260500000005,9.45142755,4.72621,4.72621,10,0,39
12984,0,1,0,0,1,38.55,3,1,115.0,16.1437,7.4159495799999995,8.451135749999999,8.19508,8.19508,4,1,29
12985,1,0,0,0,0,24.25,0,1,50.0,15.7073,7.67859664,9.05716915,3.8262,6.8262,14,0,28
12986,1,0,0,0,1,80.75,2,1,170.0,16.1155,6.08692437,9.41753457,6.798070000000001,7.79807,5,1,40
12987,0,1,0,0,0,34.1,2,1,80.0,15.8858,8.173672269999999,9.15884809,6.16649,7.16649,6,1,38
12988,0,0,0,1,0,30.15,6,0,60.0,15.7911,6.54991597,8.81127671,6.25238,5.25238,4,0,26
12989,1,0,0,0,1,36.25,6,1,80.0,15.5326,5.03210084,9.39463997,5.80161,6.80161,8,1,14
12990,0,1,0,0,0,38.3,4,1,80.0,15.4576,6.6337395,8.4303735,5.99752,7.99752,13,1,0
12991,1,0,0,0,0,36.5,2,1,65.0,16.3495,7.769689079999999,8.51869725,5.71555,7.71555,2,0,98
12992,1,0,0,0,0,18.5,2,1,40.0,15.6082,7.05345378,9.14717633,7.836340000000001,7.836340000000001,3,0,62
12993,0,1,0,0,0,31.15,6,1,80.0,15.7167,7.57336134,8.81094003,6.39861,6.39861,4,0,54
12994,1,0,0,0,0,19.85,9,1,60.0,15.2895,6.93807563,8.45180912,5.8979099999999995,6.89791,4,0,44
12995,1,0,0,0,0,26.85,4,1,40.0,15.9385,7.47120168,9.708093909999999,7.70083,7.70083,7,1,75
12996,0,1,0,0,1,62.65,3,1,90.0,16.0909,7.30540336,8.58637098,7.122739999999999,4.122739999999999,4,1,50
12997,1,0,0,0,0,30.0,4,1,70.0,15.6634,7.14957143,8.55259023,3.8492900000000003,3.8492900000000003,7,1,13
12998,0,0,1,0,1,91.55,9,1,70.0,15.9703,5.22446218,8.53014455,4.43812,4.43812,6,0,55
12999,1,0,0,0,0,82.4,3,1,310.0,16.1226,6.4337563,8.609826720000001,7.80917,6.80917,7,0,62
13000,0,1,0,0,1,31.85,5,1,40.0,15.768,6.1805042,7.8114338299999995,8.30356,8.30356,27,0,12
13001,1,0,0,0,1,50.1,3,1,220.0,16.3417,5.27769748,8.93383013,5.88902,6.88902,6,1,50
13002,1,0,0,0,0,50.05,2,1,240.0,15.6211,7.1572521,7.6671081,6.94324,3.9432400000000003,8,0,29
13003,1,0,0,0,0,50.1,3,1,120.0,16.2279,7.167453780000001,8.94471629,6.6157699999999995,5.6157699999999995,3,0,42
13004,1,0,0,0,1,25.15,2,1,90.0,16.3356,7.42159664,7.936231820000001,6.09615,6.09615,3,0,29
13005,0,1,0,0,0,38.56,1,1,60.0,15.2326,7.783058819999999,7.935670679999999,5.8885,4.8885000000000005,3,0,49
13006,1,0,0,0,0,27.35,9,1,50.0,15.0362,4.36097479,8.833610160000001,5.02878,6.02878,8,1,13
13007,1,0,0,0,0,51.1,3,1,60.0,15.6183,7.20755462,7.81188274,6.01901,7.01901,8,1,55
13008,0,1,0,0,1,31.5,4,1,45.0,14.9567,5.63122689,8.49613934,6.89807,4.89807,6,1,30
13009,0,1,0,0,0,29.75,2,1,40.0,15.0722,6.63468908,8.934615729999999,7.82022,4.82022,4,1,26
13010,1,0,0,0,1,17.3,5,0,200.0,15.977,6.92167227,9.293746630000001,6.87516,5.87516,3,1,129
13011,0,1,0,0,1,32.25,2,0,40.0,15.2099,6.91533613,9.361981499999999,8.48574,5.48574,9,0,38
13012,1,0,0,0,1,50.7,2,1,160.0,15.9304,6.29019328,8.73249237,3.92537,5.92537,17,1,41
13013,1,0,0,0,1,52.05,1,1,110.0,16.0743,7.98027731,8.90049829,8.169509999999999,7.16951,5,0,85
13014,1,0,0,0,1,27.8,3,1,80.0,16.3862,7.64202521,9.73042737,5.6516,6.6516,2,0,50
13015,0,0,1,0,0,32.85,2,1,240.0,16.185,6.948647060000001,9.25906806,7.82451,5.82451,4,1,30
13016,1,0,0,0,1,51.75,3,1,190.0,16.3312,6.1904958,8.9680598,3.6152499999999996,5.6152500000000005,3,0,88
13017,0,0,1,0,1,52.8,10,1,65.0,16.2147,6.7162521,9.29419555,7.59687,4.59687,18,0,55
13018,1,0,0,0,0,40.25,1,1,110.0,16.24,8.10587395,8.91228228,7.0453399999999995,7.0453399999999995,3,0,98
13019,0,0,0,1,0,17.15,2,0,40.0,15.7524,8.74447899,8.18279763,3.5835600000000003,4.58356,5,0,54
13020,0,1,0,0,1,47.15,2,1,50.0,15.9362,6.9632605000000005,9.07961483,8.850249999999999,6.85025,4,0,18
13021,0,1,0,0,0,16.15,1,1,60.0,15.6325,5.574176469999999,7.54197342,5.3078199999999995,4.3078199999999995,6,0,37
13022,1,0,0,0,0,31.9,1,1,50.0,15.1115,7.394756300000001,9.30519393,8.483699999999999,6.4837,10,1,1
13023,1,0,0,0,1,30.55,8,1,60.0,15.6537,6.76001681,9.80954839,8.80166,7.80166,6,0,38
13024,0,0,0,1,0,31.85,4,1,70.0,16.0961,7.31046218,9.21485006,7.07039,6.07039,2,0,27
13025,1,0,0,0,0,52.6,4,1,160.0,16.2877,6.6571596600000005,7.935446219999999,5.1677,5.1677,16,1,40
13026,0,0,1,0,0,27.2,7,1,80.0,16.0036,8.36932773,9.54143473,6.43913,6.43913,5,0,86
13027,0,0,1,0,1,92.55,2,0,280.0,16.2521,6.06493277,8.98006823,3.90773,6.90773,17,1,17
13028,1,0,0,0,0,31.5,3,1,40.0,15.9177,6.60190756,9.06839199,8.03113,7.03113,6,1,42
13029,0,0,0,1,0,34.6,3,0,60.0,15.7783,6.7168151300000005,8.57503591,5.16331,7.163310000000001,6,0,50
13030,0,0,1,0,1,26.75,6,1,120.0,16.1782,4.815537819999999,9.092521099999999,6.45332,8.45332,5,1,30
13031,1,0,0,0,0,31.3,9,1,120.0,15.5981,5.3270756299999995,9.57364428,5.40261,6.402609999999999,9,0,42
13032,0,1,0,0,1,25.55,1,1,80.0,15.9036,7.224630250000001,9.158623630000001,7.375850000000001,8.37585,8,1,51
13033,1,0,0,0,0,32.8,1,1,55.0,16.0003,6.812823529999999,8.92328066,7.72037,5.72037,3,1,37
13034,1,0,0,0,0,26.7,6,0,40.0,15.5356,7.356840340000001,8.3968172,6.0002699999999995,5.00027,4,1,85
13035,1,0,0,0,1,93.52,4,1,50.0,16.2931,6.841277310000001,8.89062219,7.72488,6.72488,5,1,98
13036,1,0,0,0,1,28.5,1,1,80.0,16.0297,6.130411759999999,7.99200934,6.60879,4.60879,8,1,1
13037,1,0,0,0,0,51.75,2,1,40.0,15.3512,5.388756300000001,8.83271234,6.03478,5.03478,9,0,33
13038,0,1,0,0,1,59.83,3,1,330.0,16.4415,7.84126891,9.01384899,7.54064,6.54064,3,1,129
13039,0,1,0,0,0,41.55,3,1,105.0,15.913,5.99463025,7.90166547,4.93689,6.93689,5,1,31
13040,1,0,0,0,1,21.05,0,1,110.0,15.9613,8.23984034,8.81060334,8.98613,6.98613,10,0,49
13041,1,0,0,0,1,31.25,6,1,120.0,15.7911,8.022445379999999,8.87827707,7.813879999999999,7.813879999999999,8,0,43
13042,0,1,0,0,0,40.2,4,1,40.0,16.2814,8.27847059,8.94662417,6.3620600000000005,8.36206,4,1,86
13043,1,0,0,0,0,26.4,0,0,70.0,16.2512,6.82323529,9.59698779,5.43966,5.43966,3,1,38
13044,1,0,0,0,1,35.4,2,1,60.0,15.0058,7.06947059,8.307034479999999,6.77718,7.77718,4,0,45
13045,0,0,0,1,0,51.95,3,0,60.0,16.1053,8.08642017,8.88927545,6.918229999999999,5.918229999999999,3,1,50
13046,1,0,0,0,1,47.3,1,0,80.0,15.7113,6.3499831900000006,8.55225355,7.57899,6.57899,8,1,37
13047,1,0,0,0,0,16.95,2,1,40.0,16.1186,8.2770084,9.01239002,8.85469,8.85469,5,0,86
13048,0,1,0,0,0,32.2,6,0,65.0,16.0479,7.20467227,8.732829050000001,7.523,8.523,9,1,38
13049,1,0,0,0,0,50.76,2,1,70.0,15.3786,6.11156303,8.89006105,6.137550000000001,5.137549999999999,14,1,30
13050,1,0,0,0,0,16.7,1,0,100.0,15.6923,7.298672269999999,8.68726432,8.0466,5.0466,2,0,17
13051,1,0,0,0,1,26.1,8,0,70.0,15.6396,5.83518487,8.29581164,4.3975,7.3975,5,0,25
13052,1,0,0,0,0,31.05,4,1,120.0,16.008,7.77805042,9.23841803,7.37816,7.37816,6,0,62
13053,1,0,0,0,0,26.1,9,1,90.0,15.9396,6.86248739,8.81138894,6.73196,8.731959999999999,7,1,26
13054,0,1,0,0,0,56.5,1,1,50.0,15.8775,6.23965546,7.51963997,7.850099999999999,6.8501,8,0,54
13055,1,0,0,0,1,45.4,6,1,90.0,16.0774,7.88408403,9.20317831,5.4591199999999995,5.4591199999999995,7,1,2
13056,0,0,1,0,1,51.26,8,0,50.0,16.0069,7.0687394999999995,7.93533399,4.1698,4.1698,4,0,38
13057,1,0,0,0,1,17.8,2,1,80.0,15.9118,3.87819328,6.9699452299999995,6.330900000000001,4.3309,18,0,14
13058,1,0,0,0,0,45.6,5,1,110.0,15.7628,7.4357226899999995,9.42808404,6.41446,6.41446,10,0,98
13059,1,0,0,0,1,26.2,5,0,70.0,15.6759,6.63045378,8.79994164,7.40845,7.40845,3,0,61
13060,1,0,0,0,0,20.0,2,1,90.0,16.1487,7.19059664,8.5647109,8.18908,6.189080000000001,6,1,37
13061,0,1,0,0,0,62.55,2,1,40.0,15.3269,6.6774033600000005,8.82227509,6.49151,4.49151,6,1,86
13062,1,0,0,0,0,35.75,2,1,40.0,15.624,7.79889916,8.12746902,5.33524,6.33524,7,1,57
13063,0,1,0,0,0,31.3,6,1,90.0,16.0437,5.09256303,7.9807865,5.49068,6.490679999999999,2,0,43
13064,1,0,0,0,1,45.9,0,1,110.0,15.4831,6.9631260500000005,8.57492368,7.13384,5.133839999999999,4,0,40
13065,1,0,0,0,0,25.1,4,1,45.0,16.0511,6.63504202,8.55315137,6.56283,7.56283,8,1,29
13066,0,0,1,0,1,32.3,3,0,110.0,16.2032,7.0030924400000005,9.743333629999999,5.39392,6.39392,4,1,50
13067,1,0,0,0,1,37.45,5,1,70.0,15.5142,5.98492437,8.47436703,5.70487,6.7048700000000006,13,0,42
13068,0,1,0,0,1,17.05,6,1,40.0,16.2913,8.29822689,8.81206231,7.51056,7.51056,5,0,14
13069,0,1,0,0,1,70.8,2,1,330.0,16.3811,7.7187395,9.51764231,8.64399,5.64399,6,1,54
13070,0,0,1,0,0,66.9,3,0,200.0,16.067,3.0907563,8.68726432,4.20631,3.20631,3,1,42
13071,1,0,0,0,0,31.95,10,1,40.0,15.5642,7.651394959999999,8.03622733,7.697150000000001,4.69715,7,1,21
13072,1,0,0,0,0,26.0,2,0,90.0,16.3356,6.986,8.722055130000001,6.61251,6.61251,13,0,50
13073,1,0,0,0,0,62.65,0,1,110.0,15.9396,7.28797479,8.90117166,5.24765,7.24765,3,1,26
13074,1,0,0,0,1,42.9,7,1,60.0,16.2521,5.7789075599999995,8.76627312,6.4891,3.4891,7,0,88
13075,1,0,0,0,0,55.65,4,1,240.0,16.1596,6.36093277,8.99039325,4.69383,6.693829999999999,5,1,40
13076,0,1,0,0,1,50.85,1,1,105.0,16.3356,7.17877311,7.37363081,7.26171,8.26171,5,1,42
13077,0,0,1,0,0,25.55,1,1,55.0,16.1023,7.51114286,8.57582151,6.8633500000000005,6.8633500000000005,1,1,31
13078,1,0,0,0,0,26.55,2,1,80.0,16.1337,7.70230252,8.2845888,6.830159999999999,4.83016,6,1,41
13079,0,0,1,0,0,60.65,2,0,60.0,15.6964,7.84136975,9.708879510000001,7.46792,6.46792,5,0,98
13080,1,0,0,0,1,49.42,1,1,60.0,14.9658,6.87183193,9.20407614,5.51745,6.51745,5,0,50
13081,1,0,0,0,0,25.85,5,1,170.0,16.2521,7.849,8.160351949999999,7.11109,7.11109,3,1,86
13082,0,1,0,0,1,35.05,6,1,60.0,16.5672,7.328462180000001,9.2154112,8.82242,5.82242,3,1,62
13083,1,0,0,0,0,26.1,7,1,50.0,16.46,6.75447059,8.82171395,6.14658,6.14658,2,1,97
13084,0,0,1,0,0,30.3,9,1,90.0,15.8942,7.56003361,8.60881666,5.334630000000001,7.33463,2,1,88
13085,1,0,0,0,1,24.05,8,1,60.0,15.5326,6.12421008,7.2949587000000005,4.09149,6.09149,5,1,15
13086,1,0,0,0,0,27.7,0,1,60.0,16.4358,8.28815966,8.82328515,5.782850000000001,6.78285,4,0,26
13087,1,0,0,0,0,65.05,2,1,50.0,15.8275,7.27948739,9.012277789999999,7.32274,8.32274,5,1,42
13088,0,0,1,0,0,58.4,0,1,120.0,15.7615,7.25031933,9.15963369,3.4782800000000003,6.47828,4,1,49
13089,0,1,0,0,1,32.25,3,1,70.0,15.8448,6.0246638699999995,8.81015443,4.52446,7.5244599999999995,3,1,51
13090,0,1,0,0,1,67.95,9,0,40.0,16.3794,6.5177395,8.51880948,8.32068,8.32068,5,0,27
13091,1,0,0,0,0,49.7,2,1,50.0,16.0837,6.00777311,9.0696265,4.03309,3.03309,3,0,15
13092,0,0,0,1,0,20.55,3,1,70.0,15.9488,6.422546220000001,9.831320700000001,8.6808,7.6808,4,0,28
13093,1,0,0,0,1,20.35,6,1,110.0,16.2796,8.03810924,8.88860208,5.66924,5.66924,6,0,42
13094,0,1,0,0,1,69.92,0,1,45.0,15.3216,6.65248739,8.81037888,7.08427,8.08427,9,1,38
